,error_x,error_y
11158,15.94965,15.674097
11159,2.8025935,2.803542
11160,2.616699,2.5854847
11161,14.325227,13.87443
11162,2.8783708,2.8503203
11163,2.7774384,2.7763608
11164,11.568864,11.41356
11165,2.440066,2.432029
11166,14.503206,14.376013
11167,2.7610285,2.745603
11168,10.680867,10.533542
11169,2.4727283,2.4549043
11170,14.015098,14.114947
11171,3.0242953,3.0085537
11172,3.1984935,3.1931403
11173,18.5303,19.489254
11174,2.8099356,2.797482
11175,11.544649,11.816355
11176,13.236535,13.408481
11177,2.5295348,2.527484
11178,14.037982,14.039744
11179,2.6278079,2.6202855
11180,12.657182,12.818172
11181,5.4454193,5.6072955
11182,2.8343694,2.845191
11183,17.540972,18.122585
11184,14.849985,15.009833
11185,10.2419,10.370868
11186,2.606094,2.6199393
11187,12.583698,12.825661
11188,14.78573,14.856013
11189,17.713972,17.967318
11190,12.16573,12.281759
11191,2.6714404,2.6384084
11192,9.721374,9.790099
11193,14.590107,14.375561
11194,2.5062966,2.5135891
11195,13.242278,13.243459
11196,15.31906,15.776885
11197,2.729207,2.7314615
11198,13.144516,13.342682
11199,10.086892,10.34696
11200,2.5151482,2.5126648
11201,17.451979,17.763197
11202,2.8287082,2.7711265
11203,12.959709,12.82031
11204,2.827534,2.835353
11205,15.533452,15.613788
11206,2.6535962,2.6292143
11207,13.784607,14.33316
11208,2.5115044,2.5098464
11209,13.656512,13.695709
11210,15.933531,16.409145
11211,18.32034,18.375584
11212,2.433675,2.4230278
11213,15.209325,15.465366
11214,2.765261,2.7514367
11215,16.666237,16.894758
11216,2.8300607,2.7879362
11217,12.456823,12.8448305
11218,2.7181265,2.7127762
11219,15.884161,16.193314
11220,2.631419,2.6035986
11221,15.196914,15.26103
11222,15.85249,15.45408
11223,2.7826402,2.7756588
11224,13.11954,13.565932
11225,2.438279,2.4203436
11226,12.120024,12.400369
11227,2.5423234,2.5611506
11228,10.475695,10.904088
11229,13.9372015,14.359007
11230,2.4680526,2.468458
11231,2.5579906,2.5476732
11232,11.5348,11.707699
11233,14.150658,14.457236
11234,3.0561938,3.0179029
11235,11.450979,11.722517
11236,12.48764,12.334819
11237,2.5758429,2.5739434
11238,17.702293,18.476326
11239,15.493539,15.149147
11240,15.089597,14.938475
11241,2.7615638,2.7217987
11242,2.7280698,2.7082176
11243,13.535625,13.503018
11244,12.256121,12.192921
11245,9.84236,10.131239
11246,7.002052,7.080637
11247,14.690081,14.716334
11248,2.67278,2.666783
11249,12.791648,12.843163
11250,2.609225,2.6042807
11251,14.565763,15.242219
11252,9.188162,9.148864
11253,2.6686773,2.6632366
11254,11.866169,11.915573
11255,2.9949815,2.9793122
11256,9.609705,9.610264
11257,2.5443177,2.5264974
11258,12.383086,12.423987
11259,2.6476536,2.6508842
11260,14.39763,14.649636
11261,2.840046,2.8283892
11262,12.187039,12.270749
11263,2.776091,2.7592978
11264,2.9189517,2.9216177
11265,2.5096369,2.4850984
11266,2.4884176,2.4584854
11267,16.343893,16.135593
11268,2.5943866,2.576996
11269,9.789325,9.818334
11270,2.1392055,2.1368802
11271,11.514431,11.631825
11272,2.4636455,2.4308822
11273,12.485646,12.334306
11274,2.6666284,2.6577537
11275,2.5068877,2.4897718
11276,2.362087,2.3434644
11277,2.9384906,2.9168746
11278,2.8430789,2.8118923
11279,2.819338,2.8278327
11280,2.7064226,2.692919
11281,2.9658623,2.9458873
11282,14.410743,14.233795
11283,2.5928874,2.5839758
11284,2.5464365,2.5158293
11285,2.695157,2.6821024
11286,7.0377326,7.1620455
11287,2.6958659,2.6894097
11288,2.718335,2.7030444
11289,2.6683226,2.6470292
11290,2.7647183,2.7525008
11291,2.6703498,2.6468825
11292,2.370081,2.365502
11293,2.648422,2.6667523
11294,20.120592,19.732489
11295,2.5177689,2.507947
11296,2.6718924,2.6487086
11297,2.675621,2.6464906
11298,3.0618458,3.034943
11299,16.147251,16.578808
11300,2.395995,2.386048
11301,14.397138,14.467293
11302,2.7847953,2.749747
11303,2.6711931,2.6829813
11304,2.6559265,2.6564286
11305,2.3267062,2.3243518
11306,2.6439958,2.640815
11307,2.503683,2.4945257
11308,8.022321,8.200146
11309,2.6470926,2.6348438
11310,16.859009,16.86473
11311,2.6997807,2.6798306
11312,17.746565,17.339033
11313,11.666266,11.853749
11314,2.2720206,2.2631383
11315,13.797553,13.957453
11316,2.655743,2.6306028
11317,15.865156,16.019444
11318,3.0505407,3.0124283
11319,2.3007002,2.2805219
11320,2.7624097,2.746743
11321,2.5264485,2.5105264
11322,16.099884,16.002308
11323,14.588523,14.149089
11324,2.7180378,2.712486
11325,2.7473216,2.7430663
11326,12.480346,13.005979
11327,2.72054,2.7167904
11328,12.68286,12.852009
11329,16.42846,16.07653
11330,14.54852,14.533658
11331,14.899231,14.537779
11332,2.6813917,2.6578503
11333,13.762279,13.326913
11334,14.909199,14.721202
11335,14.466487,14.427829
11336,13.443295,13.340894
11337,2.6673,2.6606162
11338,13.926759,13.686415
11339,2.5821068,2.5748289
11340,2.6766047,2.6381755
11341,13.219304,13.063033
11342,14.819042,14.988095
11343,13.718941,13.420392
11344,2.4187753,2.4146233
11345,15.295034,15.693607
11346,11.160171,11.23552
11347,2.765015,2.777891
11348,2.6682975,2.635687
11349,10.710212,10.733889
11350,2.7889113,2.7694883
11351,14.21398,14.264077
11352,13.814423,14.08657
11353,2.5630822,2.5560663
11354,2.886142,2.8682544
11355,13.7058115,13.85451
11356,2.8668127,2.8463123
11357,2.7115104,2.6872633
11358,12.383822,12.542672
11359,9.220776,9.322851
11360,2.8595333,2.8456035
11361,14.827743,14.865957
11362,2.9416766,2.901021
11363,11.343352,11.559567
11364,2.639844,2.6223147
11365,2.6857738,2.680076
11366,12.446996,12.762831
11367,14.044949,14.575131
11368,7.2426734,7.2568817
11369,15.244482,15.690186
11370,2.4743922,2.485855
11371,2.713244,2.6939669
11372,11.4196005,11.50618
11373,9.1206875,9.224363
11374,2.8844454,2.8682742
11375,11.688032,11.7175455
11376,9.612551,9.648796
11377,13.385785,13.507718
11378,9.727012,9.664892
11379,2.7649684,2.759095
11380,14.334904,14.340765
11381,9.987122,9.831952
11382,2.4797013,2.4662786
11383,11.849473,12.011831
11384,12.668717,12.775702
11385,2.5394027,2.5117576
11386,15.004022,14.634455
11387,11.075436,11.047387
11388,2.7091799,2.7121701
11389,10.777531,10.732873
11390,3.2124143,3.2087665
11391,15.07045,15.035162
11392,12.553779,12.519256
11393,7.8209143,7.8565507
11394,2.7614443,2.7447891
11395,13.609492,13.6616745
11396,7.9011936,8.035414
11397,2.8220518,2.8247876
11398,10.962625,10.88265
11399,14.054053,13.767668
11400,2.6457963,2.6666784
11401,12.669539,12.708389
11402,9.719737,9.959985
11403,2.9584374,2.939879
11404,8.849154,8.821122
11405,2.528265,2.517911
11406,14.552838,14.456486
11407,2.7973032,2.7843966
11408,15.489396,15.8423605
11409,10.034513,9.743659
11410,13.601741,13.492869
11411,11.044135,11.093723
11412,2.782966,2.751311
11413,12.781853,12.738607
11414,2.5493212,2.535543
11415,14.251367,14.318552
11416,16.626453,16.331158
11417,21.780037,21.097176
11418,2.3706295,2.3618627
11419,2.6319714,2.6350584
11420,16.033504,16.313858
11421,12.313908,12.245678
11422,11.876116,11.831879
11423,11.418194,11.320125
11424,12.319936,12.298607
11425,2.7041698,2.6844664
11426,12.388586,12.765723
11427,11.010486,10.969221
11428,2.5713947,2.5629334
11429,2.9235063,2.8946266
11430,15.125997,15.044725
11431,10.96794,11.115807
11432,15.6572695,15.732976
11433,9.602212,9.753212
11434,13.015354,13.221533
11435,12.166865,12.40508
11436,2.5648258,2.5431504
11437,15.514312,15.720709
11438,3.0374637,3.0001218
11439,2.5633357,2.5387006
11440,11.922007,12.335185
11441,2.6782,2.6475651
11442,14.285881,14.568499
11443,11.26955,11.472081
11444,12.462226,12.73272
11445,12.282615,12.258336
11446,2.8996065,2.8765566
11447,10.626297,10.628183
11448,10.760457,10.670323
11449,2.428277,2.4479897
11450,10.988565,11.175063
11451,2.908018,2.8884363
11452,17.61058,18.308027
11453,10.559076,10.742072
11454,2.764146,2.7278726
11455,17.361685,17.262009
11456,12.3201475,12.436074
11457,15.564811,15.823159
11458,2.821181,2.7791805
11459,2.5164475,2.5118213
11460,13.271888,13.438693
11461,12.051248,12.078018
11462,16.55171,16.384104
11463,14.161492,13.597362
11464,2.7824535,2.7439501
11465,13.255035,13.230459
11466,16.769838,17.118057
11467,2.871044,2.8435698
11468,15.220368,15.298558
11469,15.452901,15.611377
11470,2.8863604,2.867184
11471,13.483272,13.775535
11472,2.7075844,2.7101932
11473,10.326491,10.425674
11474,2.7971146,2.7695956
11475,2.7267864,2.7356746
11476,11.95051,11.854469
11477,17.486216,17.279718
11478,2.7307453,2.7415578
11479,11.807063,11.784119
11480,2.759239,2.7448423
11481,16.908413,16.889866
11482,11.244849,11.297502
11483,2.5312881,2.5091836
11484,15.244355,14.808441
11485,2.7306817,2.740235
11486,13.309719,13.377015
11487,2.6565356,2.6664884
11488,7.4391565,7.5614395
11489,2.6110308,2.6037254
11490,11.841876,11.898964
11491,14.649361,14.942836
11492,11.449558,11.52562
11493,18.01072,17.570868
11494,2.7471287,2.7087414
11495,13.701047,13.425117
11496,9.740078,9.79467
11497,2.8377163,2.8412924
11498,11.668665,11.8148775
11499,8.499591,8.41734
11500,3.044843,3.0364559
11501,14.038569,13.88644
11502,11.708058,11.765167
11503,2.6737015,2.6840646
11504,8.933732,9.143077
11505,16.963371,17.268894
11506,2.6574855,2.6461174
11507,15.38923,15.10993
11508,2.5449562,2.5057752
11509,3.198042,3.1572483
11510,13.90948,13.996612
11511,11.80092,11.879602
11512,2.4669938,2.4474018
11513,12.461297,12.602384
11514,2.7563748,2.7317722
11515,12.656126,12.838182
11516,2.5809987,2.6037376
11517,17.279457,17.25455
11518,2.7739048,2.7472389
11519,13.367339,13.405684
11520,2.7067242,2.7032993
11521,13.304783,13.32159
11522,2.5979786,2.574066
11523,12.995628,13.000572
11524,2.960025,2.9438255
11525,12.475335,12.565706
11526,11.061596,10.768134
11527,13.741429,13.555726
11528,2.613125,2.6279116
11529,11.294081,11.377938
11530,11.921302,11.901861
11531,2.9526386,2.9058697
11532,14.189693,14.115666
11533,12.534105,12.479351
11534,2.451125,2.4423978
11535,13.085853,12.977446
11536,12.0347395,12.098818
11537,2.6788962,2.6667702
11538,2.9441993,2.9400656
11539,11.800432,11.538526
11540,10.8222065,10.6942425
11541,2.6749237,2.6587234
11542,16.782125,17.31087
11543,11.007371,10.648112
11544,13.646192,13.59014
11545,3.3142688,3.3206518
11546,11.84656,11.810515
11547,2.7742956,2.7738993
11548,9.8578615,9.9754095
11549,2.2257628,2.2182758
11550,13.971451,13.843948
11551,9.738393,9.762042
11552,2.6853123,2.6752555
11553,9.202104,9.118943
11554,12.803384,12.69527
11555,2.8590472,2.858832
11556,3.0757728,3.023919
11557,15.5189085,15.766244
11558,10.593553,10.57243
11559,12.68258,12.575313
11560,12.734455,12.710366
11561,2.5186496,2.506876
11562,2.7776926,2.7566116
11563,12.605739,12.605421
11564,10.97384,11.077216
11565,9.852146,9.810339
11566,2.8572378,2.8411345
11567,12.673858,12.760866
11568,11.599408,11.741713
11569,11.432272,11.401168
11570,2.7100956,2.713496
11571,12.896094,13.05753
11572,2.6419506,2.6569414
11573,9.764001,9.928456
11574,12.08243,12.295209
11575,12.47892,12.522089
11576,2.7937598,2.7925026
11577,11.467859,11.248432
11578,13.982954,14.00937
11579,12.668396,13.060497
11580,12.784797,12.783789
11581,15.0146675,15.06882
11582,11.858205,11.719423
11583,2.4765577,2.4593062
11584,11.313671,11.205423
11585,3.158704,3.185257
11586,16.042524,15.957956
11587,17.53742,17.759008
11588,13.750285,14.108993
11589,11.601577,11.438825
11590,2.7446547,2.728801
11591,12.174285,12.308101
11592,9.921578,9.891017
11593,2.9511957,2.9190242
11594,2.6117816,2.5919137
11595,12.791941,12.543056
11596,13.024359,13.143219
11597,13.936513,13.704219
11598,9.785326,9.677478
11599,12.47371,12.734714
11600,10.64471,10.470301
11601,2.4260087,2.4250515
11602,12.315347,12.732963
11603,14.409064,14.560703
11604,10.18193,10.114914
11605,2.3476257,2.3447797
11606,12.509281,12.602472
11607,10.624518,10.43676
11608,2.6904218,2.6822178
11609,2.668818,2.6421838
11610,12.598457,12.931015
11611,14.2178135,14.2737665
11612,15.590758,15.884372
11613,11.026981,11.079767
11614,2.5552669,2.5268447
11615,13.5689745,13.51721
11616,15.975103,16.078144
11617,8.28262,8.308651
11618,2.3662052,2.3405163
11619,8.517984,8.468633
11620,2.765991,2.7420392
11621,12.537745,12.645258
11622,8.164611,8.222308
11623,2.6658695,2.673611
11624,13.488105,13.827082
11625,9.439025,9.559442
11626,2.466754,2.44887
11627,2.840014,2.8499584
11628,16.572155,16.106987
11629,8.654324,8.761495
11630,13.670724,13.648653
11631,7.8150506,7.9135237
11632,2.4579942,2.44756
11633,14.863643,14.7476635
11634,14.031325,13.997633
11635,6.691006,6.7840466
11636,2.4335976,2.425473
11637,14.897154,14.794985
11638,12.265905,12.239755
11639,10.73172,10.687244
11640,2.4732375,2.4729133
11641,2.4970374,2.4888983
11642,15.041862,14.8628235
11643,14.1878195,14.329394
11644,12.203101,12.202513
11645,10.998716,11.265843
11646,14.95454,15.125986
11647,2.7340713,2.698807
11648,13.845009,13.4397955
11649,18.486101,18.757542
11650,2.4809918,2.4995682
11651,14.42735,14.229497
11652,13.470047,13.486007
11653,2.5440352,2.542472
11654,14.146023,14.214413
11655,11.955099,11.81336
11656,2.8337908,2.803315
11657,2.7606566,2.7732768
11658,18.848717,19.386223
11659,13.667468,13.470939
11660,11.85438,11.869977
11661,2.6198132,2.6138368
11662,11.790824,12.225986
11663,2.7806284,2.7793095
11664,10.8902445,11.023781
11665,14.945214,15.148642
11666,2.8041573,2.787078
11667,16.974539,16.95862
11668,2.7553988,2.7379813
11669,12.857276,13.004639
11670,2.4617622,2.4671228
11671,3.1786568,3.1473682
11672,12.443093,12.631991
11673,2.9466405,2.9118114
11674,11.893938,11.832536
11675,11.466498,11.347082
11676,2.66231,2.6214483
11677,2.392955,2.3672957
11678,13.621267,13.530806
11679,2.6622925,2.6347034
11680,14.530568,14.725709
11681,2.6252248,2.6251895
11682,15.927549,15.802052
11683,2.5812056,2.5724845
11684,11.43217,11.530528
11685,2.5045469,2.4926922
11686,2.7622159,2.736819
11687,14.452606,14.304252
11688,2.6624036,2.6296675
11689,12.488135,12.41395
11690,2.7052126,2.678387
11691,12.734827,13.118549
11692,5.538013,5.4990363
11693,2.8272076,2.8162982
11694,6.405421,6.368097
11695,2.5385752,2.5126708
11696,2.7433343,2.7140777
11697,14.9437275,15.0277
11698,5.2496066,5.1242123
11699,5.066826,5.020212
11700,2.5684035,2.5546498
11701,12.121126,11.834839
11702,16.858772,16.422203
11703,2.8472092,2.8460202
11704,15.42676,15.299062
11705,15.020611,15.053892
11706,13.539377,13.554681
11707,2.3880978,2.3831117
11708,8.275462,8.386159
11709,20.081512,20.111809
11710,2.7732646,2.741385
11711,15.160696,15.857714
11712,16.546873,16.187262
11713,12.992263,13.077902
11714,16.894112,16.929409
11715,11.995338,12.046341
11716,3.2650533,3.233017
11717,14.737955,14.631794
11718,2.242454,2.2279663
11719,9.9026165,9.814723
11720,2.969636,2.946626
11721,13.662441,13.524448
11722,2.6195543,2.6107738
11723,15.954383,15.218035
11724,2.613841,2.6213684
11725,2.6513283,2.6331785
11726,16.820442,15.998632
11727,14.390392,14.448185
11728,8.598158,8.558603
11729,2.9781754,2.9280946
11730,18.862429,18.638762
11731,9.635943,9.4563675
11732,2.790486,2.8155696
11733,11.985474,11.789812
11734,16.502308,16.390728
11735,2.7374856,2.7195566
11736,11.827398,11.691658
11737,2.794733,2.7586796
11738,11.22955,11.1372795
11739,2.383176,2.3734882
11740,2.340012,2.3245585
11741,14.283248,13.854758
11742,15.804284,16.020372
11743,2.9449885,2.9242156
11744,12.774749,12.530824
11745,11.185385,11.252173
11746,2.4131331,2.4189847
11747,18.30967,18.747114
11748,13.497734,13.703326
11749,2.4588919,2.4419906
11750,17.065111,17.086847
11751,3.042445,3.0190873
11752,14.392841,14.57215
11753,2.172764,2.1662824
11754,2.7067907,2.6893773
11755,15.609118,15.480071
11756,12.63993,12.61589
11757,19.538929,19.648804
11758,13.072559,12.9901285
11759,2.8585865,2.8503516
11760,14.487532,14.347374
11761,2.406534,2.3954139
11762,15.981489,15.53679
11763,2.5207272,2.5106916
11764,18.673393,18.499762
11765,2.841067,2.8153207
11766,2.3001947,2.283815
11767,2.641513,2.6197836
11768,2.7743032,2.7279558
11769,2.6726294,2.6672513
11770,2.9266493,2.8936996
11771,12.612584,12.848376
11772,13.276268,13.322102
11773,2.5702121,2.5703077
11774,2.80938,2.777733
11775,10.41024,10.440886
11776,2.9367657,2.9233646
11777,9.958825,10.118443
11778,2.6020446,2.5904775
11779,11.325901,11.367799
11780,2.4296217,2.434899
11781,7.6899033,7.807579
11782,2.9291348,2.9386837
11783,8.229275,8.318563
11784,2.4252903,2.4276714
11785,8.514509,8.5213995
11786,2.843988,2.8201506
11787,2.4437754,2.4405024
11788,2.3748915,2.3648913
11789,2.577626,2.5582366
11790,2.796755,2.7889943
11791,13.807243,13.532114
11792,2.5183275,2.5192533
11793,2.3012025,2.2933636
11794,2.7093103,2.6980772
11795,2.7884862,2.7641869
11796,14.509871,14.310552
11797,3.0416086,3.0027096
11798,15.605278,15.698923
11799,2.6977007,2.6914563
11800,14.219839,14.158376
11801,2.6827064,2.6799812
11802,2.6180189,2.6125321
11803,2.5868626,2.5847156
11804,2.4856827,2.495973
11805,2.507844,2.4871418
11806,2.3558242,2.344036
11807,13.434176,13.676039
11808,2.5068772,2.4965515
11809,2.758175,2.7569985
11810,2.6463277,2.6266463
11811,2.884822,2.8376408
11812,2.9058623,2.9051385
11813,2.546546,2.5362825
11814,2.639404,2.628814
11815,2.6432993,2.6186712
11816,2.5088658,2.512965
11817,2.5640495,2.536381
11818,2.6697268,2.6535122
11819,11.727368,11.704964
11820,2.6291316,2.6123707
11821,2.5146527,2.5024817
11822,12.587083,12.603389
11823,7.925583,8.111435
11824,2.8025546,2.8015628
11825,2.972915,2.9267683
11826,2.5754654,2.563268
11827,2.5258927,2.5118783
11828,2.6166942,2.596861
11829,2.881186,2.8682656
11830,13.970125,14.058731
11831,2.875144,2.8482113
11832,12.950326,13.045883
11833,14.624247,14.362227
11834,3.1168575,3.1083589
11835,3.0087266,3.005594
11836,16.039967,15.702008
11837,2.9115012,2.8797095
11838,14.541995,14.415443
11839,2.7196407,2.7000294
11840,15.20005,15.264641
11841,4.7937775,4.843083
11842,2.5355978,2.5000427
11843,3.9104326,3.9017944
11844,2.6808162,2.670457
11845,4.2542048,4.317228
11846,2.5189726,2.47587
11847,2.887733,2.827705
11848,5.639,5.7119603
11849,2.7629557,2.7480528
11850,2.6651847,2.6477528
11851,16.635208,16.618214
11852,2.5333643,2.5156252
11853,2.4767375,2.446596
11854,2.7535636,2.7095745
11855,2.9655328,2.9602814
11856,15.101543,15.03242
11857,2.721313,2.711309
11858,3.010383,3.0019584
11859,2.535734,2.5251775
11860,2.7993267,2.7774794
11861,15.591577,15.590696
11862,2.455549,2.45235
11863,13.902303,13.942751
11864,16.393278,16.298477
11865,9.172712,9.327391
11866,2.863226,2.8545573
11867,10.609374,10.616856
11868,18.918158,18.331476
11869,3.093197,3.041297
11870,13.323818,12.983015
11871,13.133908,13.038095
11872,2.9718766,2.9366834
11873,16.9123,16.375996
11874,2.8621454,2.8383913
11875,10.970923,10.93836
11876,8.239483,8.375806
11877,2.8235683,2.8069515
11878,8.24918,8.1986885
11879,9.492645,9.582026
11880,2.5239828,2.5042217
11881,9.248721,9.277576
11882,2.9065762,2.8808346
11883,9.904112,9.7328005
11884,2.6197102,2.606388
11885,12.48165,12.50271
11886,2.67769,2.6609962
11887,9.905169,9.933952
11888,2.5303812,2.5255065
11889,2.9558492,2.9283206
11890,2.576131,2.5488193
11891,2.6727996,2.656752
11892,2.8490663,2.8173351
11893,2.701571,2.6683986
11894,6.678985,6.7293887
11895,2.5670764,2.5488737
11896,7.304449,7.352783
11897,2.785581,2.7458787
11898,8.491327,8.585323
11899,2.84512,2.7882967
11900,7.5453315,7.612788
11901,2.7297773,2.7293627
11902,14.281521,14.012718
11903,8.312385,8.290515
11904,2.861635,2.862107
11905,2.7250671,2.695065
11906,8.993222,9.007491
11907,2.489505,2.4729793
11908,2.943221,2.9351964
11909,2.7388952,2.7113292
11910,2.8987672,2.9057896
11911,2.4765809,2.458332
11912,3.0057707,3.0039554
11913,8.962044,9.2430525
11914,2.7316167,2.7054958
11915,8.228361,8.398789
11916,2.665156,2.641201
11917,6.9332585,6.9608893
11918,2.758013,2.7472103
11919,2.701503,2.6668377
11920,2.4026752,2.3940656
11921,2.3653162,2.3752372
11922,2.7588656,2.778105
11923,2.6335886,2.6022346
11924,2.7628903,2.7312164
11925,2.5447717,2.5412657
11926,8.561971,8.525101
11927,2.645943,2.616342
11928,10.905583,11.139747
11929,2.5381124,2.5419753
11930,2.7535183,2.731483
11931,2.6984024,2.686179
11932,2.6377354,2.6267073
11933,2.7131007,2.6910229
11934,2.7587209,2.7334175
11935,2.4492455,2.4154186
11936,2.7364712,2.6739044
11937,2.694045,2.6536028
11938,2.7812827,2.7555747
11939,2.6083784,2.6094089
11940,9.340164,9.395382
11941,2.4900799,2.4803126
11942,2.557697,2.555704
11943,2.6780703,2.6652312
11944,2.6839535,2.65064
11945,15.760411,16.38319
11946,2.9048145,2.8911111
11947,13.12382,13.234789
11948,2.6894002,2.6551158
11949,10.727905,11.128741
11950,2.622758,2.5974777
11951,9.283612,9.3628235
11952,2.597234,2.5939853
11953,2.741307,2.7231126
11954,16.742767,16.558853
11955,16.590958,16.58887
11956,2.877851,2.8431723
11957,2.6839187,2.701407
11958,3.0018427,2.98474
11959,14.598311,14.832917
11960,2.3958497,2.398837
11961,12.769761,12.9118
11962,2.3365164,2.3201032
11963,2.893039,2.8672154
11964,11.357739,11.250257
11965,15.721552,15.851353
11966,10.1761055,10.193411
11967,2.3209965,2.320584
11968,10.4049635,10.31944
11969,2.6843052,2.6623962
11970,3.0448036,3.0379448
11971,12.225004,12.356138
11972,2.7829154,2.7567198
11973,13.585781,13.023699
11974,11.234293,11.404729
11975,2.6653576,2.6630979
11976,9.840236,9.941316
11977,3.1889393,3.1516688
11978,12.251078,12.461985
11979,2.627475,2.6111333
11980,10.889732,11.015018
11981,2.9035225,2.895704
11982,12.938839,12.871978
11983,10.579182,10.501184
11984,21.244072,21.454506
11985,10.551141,10.634878
11986,2.9204977,2.9015093
11987,2.6254797,2.6087358
11988,10.747185,10.800418
11989,9.80177,10.036481
11990,14.217092,14.326874
11991,12.592528,12.843002
11992,2.8667583,2.863967
11993,11.649042,11.700399
11994,11.8212185,11.796053
11995,2.8653173,2.8214684
11996,11.202436,11.209524
11997,17.89015,17.846373
11998,13.495472,13.262901
11999,2.679526,2.6403937
12000,10.64254,10.55375
12001,13.988943,13.747783
12002,9.214336,9.368711
12003,2.8786266,2.8500645
12004,13.195468,13.158101
12005,14.487047,14.19952
12006,10.749404,10.738746
12007,15.888835,15.880005
12008,14.856917,14.710663
12009,7.915357,7.9474874
12010,3.0323858,3.0174158
12011,12.779166,12.901421
12012,2.3239155,2.3135839
12013,14.62342,15.021606
12014,14.622708,15.108997
12015,15.203327,15.209204
12016,15.206784,15.35495
12017,8.590098,8.651827
12018,2.9946496,3.0023344
12019,13.6231365,13.479014
12020,14.649862,14.006008
12021,11.034222,10.876032
12022,2.2608564,2.2470946
12023,10.612073,10.844622
12024,7.7331877,7.875961
12025,15.041315,15.126389
12026,9.467845,9.570012
12027,2.8325417,2.826584
12028,10.800945,10.961004
12029,19.133131,19.284658
12030,2.7568412,2.7249947
12031,12.338541,12.403797
12032,15.232326,14.698769
12033,3.1327448,3.09054
12034,14.32073,14.481158
12035,13.996501,13.582951
12036,10.393147,10.335706
12037,2.7871273,2.7625997
12038,10.407147,10.549917
12039,2.5755396,2.5500262
12040,2.5495925,2.5154421
12041,13.007675,12.798029
12042,2.84074,2.8422103
12043,12.390145,12.572276
12044,2.6351085,2.618342
12045,14.117421,13.864161
12046,13.532056,13.564963
12047,16.73995,16.974882
12048,2.6987667,2.7019632
12049,12.509349,12.680668
12050,2.9078684,2.8811197
12051,13.224338,13.455928
12052,2.6297965,2.593874
12053,13.72,13.8131
12054,11.192202,11.237876
12055,2.6622329,2.6296844
12056,2.8019078,2.758452
12057,12.313792,12.258569
12058,2.6296241,2.6182969
12059,10.686054,10.742055
12060,9.302417,9.223179
12061,17.582275,17.571468
12062,15.4453945,15.697655
12063,2.7504036,2.7089942
12064,13.6448145,13.674259
12065,11.822298,11.933763
12066,9.684755,9.665832
12067,13.730522,13.782064
12068,2.9044137,2.8744726
12069,8.259756,8.37271
12070,14.142262,13.951264
12071,14.62031,14.735649
12072,13.644338,13.543416
12073,15.361649,15.604623
12074,2.522714,2.5013616
12075,16.45206,16.134277
12076,8.046197,7.9266157
12077,12.498122,12.449718
12078,9.430407,9.292434
12079,8.202723,8.257063
12080,2.5808353,2.5581803
12081,12.426196,12.537119
12082,2.71355,2.71665
12083,11.971767,12.190581
12084,9.256039,9.014338
12085,10.445183,10.44488
12086,6.4980316,6.472427
12087,12.340493,12.50627
12088,10.392889,10.243167
12089,3.010855,2.9755158
12090,11.199465,11.274417
12091,2.9686103,2.9835377
12092,12.904684,12.876898
12093,8.362857,8.504464
12094,11.350371,11.320453
12095,2.7753227,2.772717
12096,11.532124,11.46018
12097,8.884166,8.977632
12098,8.335005,8.415567
12099,13.253642,13.12717
12100,3.103615,3.0599785
12101,10.596423,10.766152
12102,15.580691,15.494992
12103,12.636271,12.811886
12104,7.9610486,8.020289
12105,12.474673,12.526459
12106,2.7283468,2.722404
12107,10.181219,10.225896
12108,2.8643765,2.8488066
12109,11.598395,11.738369
12110,16.83319,16.727602
12111,9.190792,9.253836
12112,12.117726,11.834354
12113,13.917898,13.799141
12114,2.9595592,2.9364233
12115,10.397481,10.369731
12116,10.623607,10.737976
12117,13.596805,13.395174
12118,2.6304102,2.6079428
12119,11.63617,11.484139
12120,15.601333,15.4356575
12121,7.3755,7.3991694
12122,14.430898,14.194438
12123,2.639182,2.6231349
12124,13.084214,12.952191
12125,11.79664,11.903063
12126,12.285608,12.348788
12127,2.6278703,2.6054018
12128,12.498126,12.432031
12129,12.937631,12.972312
12130,8.869509,8.85526
12131,2.9712827,2.9439669
12132,10.114583,10.284761
12133,8.708296,8.697617
12134,8.92008,8.96467
12135,3.0202699,3.0281746
12136,13.097333,13.206012
12137,8.935873,8.828808
12138,9.344157,9.339863
12139,14.372176,14.410658
12140,16.277117,16.577673
12141,2.2977223,2.2899418
12142,14.366239,14.626845
12143,13.058967,13.361314
12144,2.8437061,2.8050282
12145,14.482826,14.367611
12146,15.438416,15.53786
12147,6.907626,6.93958
12148,2.6059546,2.6202703
12149,11.230801,11.182078
12150,10.933176,11.1003275
12151,14.361699,14.298658
12152,9.144303,9.039351
12153,9.334634,9.454927
12154,11.787598,11.710741
12155,13.880389,13.720957
12156,3.1580048,3.1494687
12157,7.9354153,7.8880353
12158,3.150816,3.129479
12159,9.446497,9.420601
12160,13.323612,13.096172
12161,8.011809,7.9654293
12162,2.995182,3.0038497
12163,14.774887,14.734373
12164,8.758876,8.729755
12165,2.5835333,2.5685015
12166,11.275144,11.430016
12167,8.806759,8.723301
12168,2.7580533,2.7490666
12169,15.732963,16.043919
12170,2.8495371,2.847315
12171,13.809649,13.991329
12172,2.585346,2.5750716
12173,2.5661962,2.5706048
12174,2.726818,2.7197084
12175,13.406969,13.370243
